n	300
e	157	191
e	157	193
e	157	195
e	157	196
e	157	197
e	157	198
e	157	199
e	157	200
e	157	202
e	157	204
e	157	205
e	157	207
e	157	208
e	157	209
e	157	210
e	157	212
e	157	215
e	157	217
e	157	219
e	157	220
e	157	223
e	157	226
e	157	227
e	157	229
e	157	230
e	157	232
e	157	233
e	157	237
e	157	240
e	157	241
e	157	242
e	157	244
e	157	245
e	157	250
e	157	252
e	157	254
e	157	255
e	157	256
e	157	257
e	157	259
e	157	262
e	157	271
e	157	272
e	157	273
e	157	274
e	157	276
e	157	277
e	157	280
e	157	285
e	157	287
e	157	288
e	157	289
e	157	290
e	157	291
e	157	294
e	157	295
e	157	296
e	157	297
e	157	300
e	158	159
e	158	160
e	158	161
e	158	162
e	158	164
e	158	165
e	158	166
e	158	167
e	158	173
e	158	175
e	158	177
e	158	184
e	158	187
e	158	188
e	158	189
e	158	191
e	158	194
e	158	195
e	158	196
e	158	198
e	158	200
e	158	205
e	158	207
e	158	210
e	158	211
e	158	213
e	158	214
e	158	217
e	158	218
e	158	223
e	158	224
e	158	227
e	158	228
e	158	231
e	158	232
e	158	238
e	158	240
e	158	242
e	158	243
e	158	244
e	158	245
e	158	247
e	158	249
e	158	250
e	158	252
e	158	254
e	158	255
e	158	256
e	158	263
e	158	266
e	158	269
e	158	270
e	158	272
e	158	273
e	158	274
e	158	276
e	158	277
e	158	279
e	158	280
e	158	282
e	158	287
e	158	291
e	158	293
e	158	295
e	158	296
e	158	298
e	158	300
e	159	160
e	159	162
e	159	163
e	159	164
e	159	166
e	159	167
e	159	169
e	159	170
e	159	173
e	159	175
e	159	178
e	159	179
e	159	180
e	159	181
e	159	182
e	159	185
e	159	186
e	159	187
e	159	190
e	159	193
e	159	196
e	159	199
e	159	201
e	159	203
e	159	205
e	159	207
e	159	209
e	159	210
e	159	211
e	159	213
e	159	221
e	159	224
e	159	225
e	159	228
e	159	230
e	159	231
e	159	233
e	159	234
e	159	235
e	159	237
e	159	238
e	159	239
e	159	245
e	159	247
e	159	248
e	159	250
e	159	251
e	159	253
e	159	258
e	159	260
e	159	261
e	159	262
e	159	263
e	159	266
e	159	267
e	159	270
e	159	272
e	159	274
e	159	275
e	159	278
e	159	279
e	159	283
e	159	288
e	159	290
e	159	295
e	159	297
e	159	299
e	160	162
e	160	166
e	160	168
e	160	169
e	160	170
e	160	171
e	160	175
e	160	176
e	160	178
e	160	179
e	160	180
e	160	182
e	160	184
e	160	185
e	160	186
e	160	190
e	160	195
e	160	199
e	160	201
e	160	203
e	160	206
e	160	209
e	160	210
e	160	214
e	160	216
e	160	219
e	160	220
e	160	221
e	160	222
e	160	226
e	160	228
e	160	230
e	160	231
e	160	232
e	160	234
e	160	235
e	160	236
e	160	237
e	160	239
e	160	242
e	160	252
e	160	253
e	160	257
e	160	258
e	160	260
e	160	261
e	160	263
e	160	265
e	160	266
e	160	269
e	160	270
e	160	271
e	160	272
e	160	273
e	160	274
e	160	275
e	160	276
e	160	277
e	160	279
e	160	282
e	160	283
e	160	285
e	160	287
e	160	289
e	160	291
e	160	292
e	160	294
e	160	295
e	160	296
e	160	297
e	160	298
e	161	162
e	161	163
e	161	167
e	161	170
e	161	172
e	161	173
e	161	174
e	161	175
e	161	176
e	161	179
e	161	180
e	161	181
e	161	182
e	161	183
e	161	185
e	161	187
e	161	188
e	161	189
e	161	195
e	161	198
e	161	202
e	161	205
e	161	206
e	161	209
e	161	211
e	161	212
e	161	215
e	161	216
e	161	217
e	161	218
e	161	221
e	161	222
e	161	223
e	161	224
e	161	225
e	161	226
e	161	227
e	161	228
e	161	229
e	161	233
e	161	236
e	161	240
e	161	245
e	161	248
e	161	250
e	161	254
e	161	255
e	161	256
e	161	257
e	161	259
e	161	263
e	161	266
e	161	267
e	161	270
e	161	271
e	161	273
e	161	275
e	161	276
e	161	281
e	161	283
e	161	286
e	161	290
e	161	291
e	161	292
e	161	294
e	161	298
e	161	299
e	161	300
e	162	163
e	162	164
e	162	167
e	162	170
e	162	171
e	162	172
e	162	175
e	162	178
e	162	181
e	162	183
e	162	184
e	162	186
e	162	189
e	162	192
e	162	193
e	162	196
e	162	197
e	162	199
e	162	200
e	162	202
e	162	203
e	162	207
e	162	208
e	162	209
e	162	210
e	162	212
e	162	216
e	162	217
e	162	219
e	162	224
e	162	225
e	162	226
e	162	228
e	162	229
e	162	230
e	162	231
e	162	236
e	162	237
e	162	239
e	162	243
e	162	245
e	162	246
e	162	247
e	162	248
e	162	249
e	162	250
e	162	253
e	162	254
e	162	255
e	162	258
e	162	259
e	162	260
e	162	262
e	162	263
e	162	264
e	162	265
e	162	270
e	162	274
e	162	275
e	162	276
e	162	278
e	162	281
e	162	286
e	162	288
e	162	293
e	162	296
e	162	297
e	162	298
e	162	299
e	163	164
e	163	165
e	163	174
e	163	175
e	163	176
e	163	178
e	163	183
e	163	184
e	163	186
e	163	187
e	163	191
e	163	193
e	163	194
e	163	195
e	163	197
e	163	198
e	163	202
e	163	203
e	163	205
e	163	206
e	163	207
e	163	208
e	163	213
e	163	216
e	163	218
e	163	220
e	163	221
e	163	225
e	163	226
e	163	228
e	163	230
e	163	233
e	163	234
e	163	235
e	163	236
e	163	238
e	163	239
e	163	242
e	163	254
e	163	256
e	163	257
e	163	258
e	163	259
e	163	265
e	163	266
e	163	269
e	163	270
e	163	272
e	163	273
e	163	274
e	163	275
e	163	277
e	163	279
e	163	281
e	163	284
e	163	285
e	163	286
e	163	287
e	163	292
e	163	294
e	163	295
e	163	296
e	163	297
e	163	299
e	163	300
e	164	165
e	164	168
e	164	170
e	164	171
e	164	172
e	164	173
e	164	176
e	164	178
e	164	181
e	164	182
e	164	184
e	164	189
e	164	191
e	164	192
e	164	193
e	164	196
e	164	199
e	164	201
e	164	202
e	164	205
e	164	206
e	164	209
e	164	212
e	164	213
e	164	214
e	164	217
e	164	220
e	164	224
e	164	228
e	164	229
e	164	230
e	164	231
e	164	232
e	164	233
e	164	234
e	164	235
e	164	236
e	164	238
e	164	241
e	164	242
e	164	244
e	164	245
e	164	246
e	164	247
e	164	249
e	164	250
e	164	251
e	164	253
e	164	255
e	164	257
e	164	262
e	164	266
e	164	271
e	164	272
e	164	275
e	164	276
e	164	277
e	164	278
e	164	280
e	164	281
e	164	283
e	164	284
e	164	287
e	164	290
e	164	291
e	164	293
e	164	294
e	164	295
e	164	296
e	164	297
e	164	299
e	165	168
e	165	169
e	165	170
e	165	173
e	165	179
e	165	180
e	165	181
e	165	183
e	165	187
e	165	188
e	165	189
e	165	190
e	165	192
e	165	193
e	165	194
e	165	195
e	165	196
e	165	200
e	165	203
e	165	207
e	165	208
e	165	210
e	165	211
e	165	212
e	165	213
e	165	214
e	165	215
e	165	218
e	165	219
e	165	220
e	165	223
e	165	224
e	165	225
e	165	227
e	165	229
e	165	234
e	165	235
e	165	238
e	165	239
e	165	241
e	165	244
e	165	245
e	165	246
e	165	247
e	165	251
e	165	255
e	165	257
e	165	258
e	165	259
e	165	261
e	165	262
e	165	263
e	165	267
e	165	269
e	165	271
e	165	272
e	165	275
e	165	276
e	165	277
e	165	278
e	165	279
e	165	280
e	165	282
e	165	284
e	165	285
e	165	286
e	165	287
e	165	288
e	165	289
e	165	290
e	165	292
e	165	293
e	165	294
e	165	296
e	165	297
e	165	300
e	166	167
e	166	169
e	166	172
e	166	173
e	166	177
e	166	180
e	166	183
e	166	185
e	166	188
e	166	189
e	166	190
e	166	193
e	166	196
e	166	198
e	166	200
e	166	201
e	166	205
e	166	207
e	166	208
e	166	209
e	166	211
e	166	219
e	166	220
e	166	222
e	166	223
e	166	225
e	166	226
e	166	227
e	166	229
e	166	230
e	166	232
e	166	233
e	166	234
e	166	235
e	166	236
e	166	237
e	166	240
e	166	244
e	166	245
e	166	247
e	166	252
e	166	257
e	166	260
e	166	264
e	166	267
e	166	268
e	166	271
e	166	276
e	166	277
e	166	278
e	166	279
e	166	281
e	166	282
e	166	283
e	166	284
e	166	287
e	166	291
e	166	294
e	166	295
e	166	299
e	166	300
e	167	168
e	167	177
e	167	178
e	167	179
e	167	180
e	167	181
e	167	182
e	167	183
e	167	186
e	167	188
e	167	189
e	167	191
e	167	192
e	167	193
e	167	194
e	167	196
e	167	197
e	167	200
e	167	201
e	167	206
e	167	207
e	167	208
e	167	209
e	167	210
e	167	212
e	167	216
e	167	226
e	167	227
e	167	230
e	167	231
e	167	232
e	167	233
e	167	235
e	167	238
e	167	239
e	167	242
e	167	243
e	167	251
e	167	257
e	167	261
e	167	264
e	167	265
e	167	266
e	167	267
e	167	269
e	167	270
e	167	272
e	167	276
e	167	278
e	167	279
e	167	282
e	167	283
e	167	288
e	167	290
e	167	292
e	167	295
e	167	296
e	167	297
e	167	298
e	167	300
e	168	169
e	168	170
e	168	173
e	168	175
e	168	176
e	168	177
e	168	178
e	168	181
e	168	182
e	168	184
e	168	186
e	168	187
e	168	188
e	168	190
e	168	191
e	168	195
e	168	196
e	168	201
e	168	202
e	168	204
e	168	205
e	168	206
e	168	211
e	168	213
e	168	217
e	168	218
e	168	220
e	168	221
e	168	224
e	168	226
e	168	227
e	168	231
e	168	232
e	168	233
e	168	234
e	168	235
e	168	236
e	168	237
e	168	238
e	168	242
e	168	244
e	168	246
e	168	251
e	168	253
e	168	257
e	168	259
e	168	261
e	168	262
e	168	263
e	168	268
e	168	270
e	168	274
e	168	278
e	168	280
e	168	282
e	168	283
e	168	285
e	168	287
e	168	291
e	168	299
e	169	170
e	169	171
e	169	172
e	169	176
e	169	178
e	169	179
e	169	181
e	169	183
e	169	184
e	169	185
e	169	186
e	169	187
e	169	190
e	169	192
e	169	193
e	169	195
e	169	197
e	169	198
e	169	201
e	169	204
e	169	210
e	169	213
e	169	214
e	169	215
e	169	216
e	169	218
e	169	219
e	169	224
e	169	226
e	169	227
e	169	228
e	169	229
e	169	231
e	169	232
e	169	233
e	169	234
e	169	238
e	169	239
e	169	241
e	169	242
e	169	243
e	169	244
e	169	245
e	169	246
e	169	247
e	169	248
e	169	250
e	169	251
e	169	252
e	169	257
e	169	259
e	169	263
e	169	265
e	169	266
e	169	269
e	169	270
e	169	273
e	169	275
e	169	276
e	169	277
e	169	279
e	169	280
e	169	281
e	169	283
e	169	284
e	169	289
e	169	292
e	169	295
e	169	296
e	169	297
e	169	298
e	169	300
e	170	174
e	170	175
e	170	184
e	170	186
e	170	187
e	170	188
e	170	189
e	170	190
e	170	194
e	170	195
e	170	197
e	170	199
e	170	203
e	170	204
e	170	205
e	170	206
e	170	208
e	170	210
e	170	211
e	170	212
e	170	213
e	170	215
e	170	217
e	170	218
e	170	221
e	170	222
e	170	223
e	170	227
e	170	228
e	170	230
e	170	231
e	170	234
e	170	235
e	170	236
e	170	239
e	170	240
e	170	241
e	170	242
e	170	247
e	170	248
e	170	249
e	170	256
e	170	260
e	170	261
e	170	265
e	170	266
e	170	268
e	170	269
e	170	272
e	170	274
e	170	277
e	170	278
e	170	280
e	170	284
e	170	286
e	170	290
e	170	294
e	170	295
e	170	296
e	170	298
e	170	300
e	171	174
e	171	177
e	171	178
e	171	182
e	171	185
e	171	186
e	171	188
e	171	190
e	171	193
e	171	194
e	171	195
e	171	196
e	171	197
e	171	199
e	171	200
e	171	202
e	171	203
e	171	207
e	171	208
e	171	209
e	171	218
e	171	222
e	171	224
e	171	227
e	171	230
e	171	231
e	171	232
e	171	237
e	171	238
e	171	240
e	171	241
e	171	243
e	171	246
e	171	248
e	171	249
e	171	251
e	171	254
e	171	256
e	171	257
e	171	261
e	171	262
e	171	263
e	171	266
e	171	268
e	171	270
e	171	274
e	171	275
e	171	278
e	171	281
e	171	282
e	171	283
e	171	284
e	171	285
e	171	286
e	171	287
e	171	290
e	171	295
e	171	296
e	171	297
e	171	299
e	171	300
e	172	173
e	172	174
e	172	175
e	172	178
e	172	180
e	172	182
e	172	183
e	172	187
e	172	188
e	172	190
e	172	191
e	172	193
e	172	194
e	172	196
e	172	197
e	172	198
e	172	200
e	172	201
e	172	205
e	172	209
e	172	211
e	172	212
e	172	213
e	172	214
e	172	216
e	172	218
e	172	221
e	172	222
e	172	224
e	172	225
e	172	226
e	172	227
e	172	229
e	172	231
e	172	232
e	172	236
e	172	237
e	172	239
e	172	240
e	172	241
e	172	242
e	172	244
e	172	245
e	172	246
e	172	247
e	172	249
e	172	251
e	172	252
e	172	253
e	172	254
e	172	255
e	172	259
e	172	261
e	172	264
e	172	265
e	172	270
e	172	272
e	172	274
e	172	275
e	172	276
e	172	277
e	172	278
e	172	281
e	172	285
e	172	287
e	172	288
e	172	289
e	172	291
e	172	292
e	172	295
e	172	298
e	173	174
e	173	177
e	173	183
e	173	185
e	173	190
e	173	192
e	173	195
e	173	198
e	173	200
e	173	203
e	173	204
e	173	205
e	173	207
e	173	212
e	173	216
e	173	217
e	173	220
e	173	222
e	173	225
e	173	226
e	173	230
e	173	233
e	173	234
e	173	235
e	173	236
e	173	237
e	173	240
e	173	241
e	173	242
e	173	248
e	173	249
e	173	251
e	173	252
e	173	255
e	173	258
e	173	259
e	173	264
e	173	266
e	173	267
e	173	268
e	173	270
e	173	272
e	173	275
e	173	279
e	173	281
e	173	282
e	173	283
e	173	289
e	173	291
e	173	292
e	173	293
e	173	295
e	173	296
e	173	297
e	173	298
e	173	299
e	173	300
e	174	176
e	174	177
e	174	178
e	174	180
e	174	181
e	174	183
e	174	185
e	174	186
e	174	189
e	174	190
e	174	197
e	174	198
e	174	203
e	174	205
e	174	207
e	174	208
e	174	209
e	174	213
e	174	214
e	174	215
e	174	217
e	174	218
e	174	220
e	174	222
e	174	231
e	174	235
e	174	237
e	174	238
e	174	239
e	174	240
e	174	241
e	174	242
e	174	243
e	174	245
e	174	246
e	174	247
e	174	251
e	174	254
e	174	255
e	174	256
e	174	258
e	174	259
e	174	261
e	174	266
e	174	267
e	174	269
e	174	276
e	174	277
e	174	278
e	174	279
e	174	280
e	174	282
e	174	285
e	174	287
e	174	290
e	174	294
e	174	295
e	174	296
e	174	300
e	175	177
e	175	178
e	175	181
e	175	182
e	175	185
e	175	188
e	175	189
e	175	193
e	175	194
e	175	196
e	175	197
e	175	198
e	175	200
e	175	201
e	175	205
e	175	210
e	175	213
e	175	214
e	175	216
e	175	217
e	175	219
e	175	220
e	175	221
e	175	222
e	175	223
e	175	224
e	175	228
e	175	229
e	175	233
e	175	234
e	175	235
e	175	236
e	175	239
e	175	240
e	175	241
e	175	244
e	175	247
e	175	249
e	175	250
e	175	251
e	175	252
e	175	255
e	175	256
e	175	259
e	175	260
e	175	262
e	175	264
e	175	267
e	175	268
e	175	270
e	175	273
e	175	277
e	175	279
e	175	281
e	175	283
e	175	284
e	175	286
e	175	287
e	175	288
e	175	290
e	175	291
e	175	293
e	175	294
e	175	296
e	175	298
e	175	299
e	175	300
e	176	179
e	176	181
e	176	182
e	176	183
e	176	185
e	176	187
e	176	188
e	176	189
e	176	190
e	176	194
e	176	195
e	176	196
e	176	197
e	176	202
e	176	204
e	176	205
e	176	211
e	176	212
e	176	213
e	176	220
e	176	221
e	176	222
e	176	225
e	176	227
e	176	228
e	176	229
e	176	230
e	176	232
e	176	235
e	176	238
e	176	239
e	176	240
e	176	241
e	176	242
e	176	244
e	176	245
e	176	247
e	176	250
e	176	251
e	176	252
e	176	258
e	176	260
e	176	264
e	176	269
e	176	274
e	176	275
e	176	277
e	176	278
e	176	279
e	176	280
e	176	281
e	176	283
e	176	285
e	176	288
e	176	289
e	176	292
e	176	298
e	176	299
e	177	181
e	177	183
e	177	184
e	177	185
e	177	186
e	177	187
e	177	188
e	177	190
e	177	191
e	177	193
e	177	194
e	177	197
e	177	198
e	177	200
e	177	201
e	177	202
e	177	203
e	177	208
e	177	210
e	177	213
e	177	214
e	177	215
e	177	216
e	177	219
e	177	221
e	177	222
e	177	223
e	177	225
e	177	229
e	177	230
e	177	233
e	177	235
e	177	236
e	177	237
e	177	239
e	177	244
e	177	247
e	177	248
e	177	249
e	177	252
e	177	253
e	177	261
e	177	262
e	177	264
e	177	265
e	177	266
e	177	267
e	177	268
e	177	269
e	177	270
e	177	275
e	177	278
e	177	279
e	177	280
e	177	284
e	177	287
e	177	288
e	177	295
e	177	298
e	177	299
e	177	300
e	178	181
e	178	182
e	178	185
e	178	186
e	178	187
e	178	188
e	178	190
e	178	191
e	178	192
e	178	193
e	178	194
e	178	195
e	178	196
e	178	198
e	178	199
e	178	200
e	178	201
e	178	204
e	178	205
e	178	208
e	178	210
e	178	213
e	178	214
e	178	217
e	178	218
e	178	220
e	178	221
e	178	222
e	178	223
e	178	224
e	178	225
e	178	227
e	178	228
e	178	229
e	178	231
e	178	235
e	178	236
e	178	240
e	178	244
e	178	248
e	178	251
e	178	257
e	178	261
e	178	264
e	178	269
e	178	271
e	178	273
e	178	275
e	178	276
e	178	283
e	178	284
e	178	285
e	178	286
e	178	288
e	178	293
e	178	294
e	178	297
e	179	181
e	179	183
e	179	184
e	179	185
e	179	189
e	179	191
e	179	194
e	179	195
e	179	196
e	179	198
e	179	200
e	179	202
e	179	204
e	179	205
e	179	206
e	179	208
e	179	211
e	179	212
e	179	213
e	179	215
e	179	218
e	179	219
e	179	220
e	179	222
e	179	223
e	179	226
e	179	231
e	179	234
e	179	235
e	179	242
e	179	247
e	179	250
e	179	252
e	179	253
e	179	254
e	179	255
e	179	256
e	179	257
e	179	259
e	179	260
e	179	265
e	179	268
e	179	270
e	179	273
e	179	274
e	179	277
e	179	281
e	179	283
e	179	284
e	179	288
e	179	289
e	179	290
e	179	292
e	179	295
e	179	296
e	179	298
e	179	299
e	180	182
e	180	183
e	180	184
e	180	185
e	180	186
e	180	187
e	180	191
e	180	192
e	180	194
e	180	198
e	180	203
e	180	206
e	180	212
e	180	214
e	180	216
e	180	217
e	180	221
e	180	234
e	180	235
e	180	236
e	180	237
e	180	240
e	180	241
e	180	242
e	180	243
e	180	244
e	180	245
e	180	248
e	180	249
e	180	252
e	180	254
e	180	259
e	180	260
e	180	262
e	180	263
e	180	264
e	180	266
e	180	267
e	180	268
e	180	271
e	180	272
e	180	274
e	180	278
e	180	279
e	180	283
e	180	286
e	180	287
e	180	288
e	180	290
e	180	296
e	181	183
e	181	184
e	181	185
e	181	186
e	181	187
e	181	190
e	181	191
e	181	194
e	181	198
e	181	199
e	181	201
e	181	203
e	181	206
e	181	207
e	181	208
e	181	213
e	181	216
e	181	218
e	181	219
e	181	220
e	181	221
e	181	225
e	181	226
e	181	229
e	181	231
e	181	233
e	181	237
e	181	238
e	181	239
e	181	240
e	181	244
e	181	248
e	181	250
e	181	251
e	181	254
e	181	255
e	181	256
e	181	258
e	181	259
e	181	261
e	181	262
e	181	265
e	181	270
e	181	272
e	181	277
e	181	279
e	181	283
e	181	284
e	181	286
e	181	288
e	181	289
e	181	291
e	181	293
e	181	296
e	181	297
e	181	300
e	182	184
e	182	185
e	182	186
e	182	188
e	182	190
e	182	192
e	182	200
e	182	202
e	182	204
e	182	206
e	182	207
e	182	213
e	182	214
e	182	215
e	182	221
e	182	222
e	182	224
e	182	225
e	182	226
e	182	227
e	182	230
e	182	232
e	182	233
e	182	236
e	182	238
e	182	239
e	182	241
e	182	242
e	182	244
e	182	245
e	182	248
e	182	249
e	182	250
e	182	252
e	182	255
e	182	257
e	182	261
e	182	263
e	182	273
e	182	275
e	182	276
e	182	277
e	182	278
e	182	279
e	182	286
e	182	287
e	182	290
e	182	291
e	182	292
e	182	293
e	182	294
e	182	295
e	182	299
e	182	300
e	183	185
e	183	186
e	183	188
e	183	189
e	183	190
e	183	192
e	183	194
e	183	195
e	183	197
e	183	198
e	183	199
e	183	200
e	183	201
e	183	203
e	183	204
e	183	206
e	183	209
e	183	210
e	183	211
e	183	212
e	183	213
e	183	214
e	183	215
e	183	217
e	183	218
e	183	220
e	183	225
e	183	228
e	183	231
e	183	232
e	183	233
e	183	237
e	183	238
e	183	241
e	183	242
e	183	244
e	183	245
e	183	247
e	183	248
e	183	249
e	183	251
e	183	253
e	183	255
e	183	256
e	183	259
e	183	260
e	183	263
e	183	264
e	183	265
e	183	266
e	183	268
e	183	269
e	183	270
e	183	272
e	183	273
e	183	277
e	183	279
e	183	280
e	183	282
e	183	286
e	183	288
e	183	289
e	183	291
e	183	292
e	183	294
e	183	295
e	183	296
e	184	185
e	184	187
e	184	192
e	184	194
e	184	195
e	184	196
e	184	197
e	184	199
e	184	200
e	184	201
e	184	202
e	184	204
e	184	206
e	184	208
e	184	210
e	184	212
e	184	214
e	184	216
e	184	217
e	184	218
e	184	221
e	184	223
e	184	230
e	184	231
e	184	233
e	184	236
e	184	240
e	184	242
e	184	243
e	184	247
e	184	252
e	184	255
e	184	256
e	184	257
e	184	260
e	184	263
e	184	265
e	184	266
e	184	275
e	184	280
e	184	282
e	184	283
e	184	284
e	184	285
e	184	288
e	184	289
e	184	291
e	184	293
e	184	296
e	184	297
e	184	298
e	184	300
e	185	189
e	185	191
e	185	192
e	185	193
e	185	194
e	185	196
e	185	197
e	185	204
e	185	205
e	185	208
e	185	209
e	185	210
e	185	212
e	185	214
e	185	216
e	185	217
e	185	220
e	185	226
e	185	227
e	185	228
e	185	229
e	185	231
e	185	232
e	185	235
e	185	236
e	185	237
e	185	238
e	185	239
e	185	243
e	185	244
e	185	245
e	185	246
e	185	247
e	185	248
e	185	256
e	185	258
e	185	260
e	185	262
e	185	266
e	185	268
e	185	269
e	185	270
e	185	271
e	185	272
e	185	273
e	185	274
e	185	275
e	185	278
e	185	280
e	185	281
e	185	282
e	185	285
e	185	286
e	185	287
e	185	289
e	185	290
e	185	291
e	185	294
e	185	295
e	185	296
e	185	297
e	185	298
e	185	299
e	186	188
e	186	189
e	186	190
e	186	191
e	186	193
e	186	194
e	186	195
e	186	199
e	186	203
e	186	204
e	186	205
e	186	206
e	186	207
e	186	212
e	186	214
e	186	215
e	186	216
e	186	217
e	186	221
e	186	223
e	186	225
e	186	226
e	186	227
e	186	229
e	186	231
e	186	232
e	186	233
e	186	234
e	186	235
e	186	238
e	186	240
e	186	241
e	186	242
e	186	244
e	186	245
e	186	246
e	186	250
e	186	253
e	186	254
e	186	255
e	186	257
e	186	258
e	186	259
e	186	260
e	186	261
e	186	262
e	186	269
e	186	271
e	186	274
e	186	275
e	186	277
e	186	278
e	186	279
e	186	283
e	186	284
e	186	285
e	186	289
e	186	291
e	186	292
e	186	293
e	186	294
e	186	298
e	187	189
e	187	190
e	187	191
e	187	192
e	187	193
e	187	197
e	187	198
e	187	200
e	187	205
e	187	210
e	187	212
e	187	213
e	187	214
e	187	217
e	187	218
e	187	219
e	187	220
e	187	222
e	187	224
e	187	228
e	187	229
e	187	230
e	187	231
e	187	232
e	187	235
e	187	236
e	187	239
e	187	240
e	187	241
e	187	242
e	187	244
e	187	245
e	187	246
e	187	250
e	187	251
e	187	254
e	187	255
e	187	256
e	187	257
e	187	258
e	187	260
e	187	261
e	187	263
e	187	264
e	187	265
e	187	266
e	187	268
e	187	269
e	187	270
e	187	273
e	187	276
e	187	279
e	187	283
e	187	284
e	187	285
e	187	286
e	187	287
e	187	289
e	187	290
e	187	291
e	187	294
e	187	296
e	188	192
e	188	194
e	188	200
e	188	201
e	188	202
e	188	203
e	188	205
e	188	210
e	188	211
e	188	212
e	188	213
e	188	215
e	188	216
e	188	220
e	188	221
e	188	225
e	188	226
e	188	228
e	188	229
e	188	230
e	188	232
e	188	233
e	188	235
e	188	240
e	188	241
e	188	245
e	188	246
e	188	251
e	188	256
e	188	259
e	188	260
e	188	262
e	188	263
e	188	264
e	188	266
e	188	268
e	188	269
e	188	270
e	188	271
e	188	272
e	188	273
e	188	274
e	188	275
e	188	276
e	188	277
e	188	278
e	188	282
e	188	287
e	188	289
e	188	290
e	188	291
e	188	292
e	188	297
e	188	300
e	189	191
e	189	193
e	189	195
e	189	196
e	189	198
e	189	199
e	189	200
e	189	203
e	189	208
e	189	209
e	189	210
e	189	211
e	189	213
e	189	215
e	189	219
e	189	220
e	189	221
e	189	222
e	189	226
e	189	229
e	189	234
e	189	236
e	189	237
e	189	238
e	189	240
e	189	241
e	189	242
e	189	243
e	189	247
e	189	250
e	189	251
e	189	252
e	189	253
e	189	257
e	189	258
e	189	261
e	189	262
e	189	266
e	189	268
e	189	269
e	189	274
e	189	275
e	189	277
e	189	278
e	189	280
e	189	281
e	189	285
e	189	289
e	189	290
e	189	291
e	189	293
e	189	294
e	189	296
e	189	297
e	189	300
e	190	191
e	190	193
e	190	197
e	190	198
e	190	200
e	190	201
e	190	203
e	190	204
e	190	208
e	190	209
e	190	212
e	190	214
e	190	217
e	190	218
e	190	219
e	190	220
e	190	224
e	190	228
e	190	230
e	190	231
e	190	234
e	190	235
e	190	236
e	190	240
e	190	241
e	190	242
e	190	245
e	190	247
e	190	248
e	190	249
e	190	251
e	190	252
e	190	253
e	190	254
e	190	255
e	190	257
e	190	258
e	190	259
e	190	264
e	190	265
e	190	270
e	190	271
e	190	274
e	190	275
e	190	276
e	190	277
e	190	278
e	190	292
e	190	293
e	190	296
e	190	298
e	190	299
e	190	300
e	191	194
e	191	195
e	191	197
e	191	198
e	191	200
e	191	203
e	191	204
e	191	205
e	191	206
e	191	212
e	191	216
e	191	217
e	191	223
e	191	227
e	191	229
e	191	233
e	191	236
e	191	237
e	191	238
e	191	243
e	191	246
e	191	249
e	191	250
e	191	251
e	191	253
e	191	255
e	191	256
e	191	257
e	191	258
e	191	260
e	191	261
e	191	263
e	191	266
e	191	267
e	191	270
e	191	271
e	191	278
e	191	281
e	191	282
e	191	286
e	191	290
e	191	291
e	191	293
e	191	294
e	191	295
e	191	296
e	191	297
e	191	298
e	191	299
e	191	300
e	192	196
e	192	197
e	192	198
e	192	201
e	192	202
e	192	205
e	192	210
e	192	212
e	192	213
e	192	214
e	192	218
e	192	220
e	192	222
e	192	225
e	192	227
e	192	231
e	192	232
e	192	235
e	192	236
e	192	237
e	192	241
e	192	244
e	192	245
e	192	246
e	192	252
e	192	254
e	192	256
e	192	258
e	192	259
e	192	262
e	192	263
e	192	265
e	192	271
e	192	273
e	192	275
e	192	276
e	192	280
e	192	282
e	192	285
e	192	286
e	192	287
e	192	288
e	192	289
e	192	290
e	192	292
e	192	294
e	192	295
e	192	296
e	193	194
e	193	195
e	193	205
e	193	206
e	193	207
e	193	208
e	193	210
e	193	211
e	193	213
e	193	214
e	193	215
e	193	216
e	193	218
e	193	221
e	193	222
e	193	224
e	193	226
e	193	228
e	193	229
e	193	230
e	193	231
e	193	232
e	193	234
e	193	237
e	193	239
e	193	240
e	193	247
e	193	250
e	193	251
e	193	252
e	193	254
e	193	255
e	193	257
e	193	261
e	193	262
e	193	263
e	193	264
e	193	265
e	193	268
e	193	270
e	193	274
e	193	277
e	193	278
e	193	280
e	193	282
e	193	284
e	193	287
e	193	288
e	193	289
e	193	290
e	193	292
e	193	294
e	193	295
e	193	297
e	193	299
e	194	195
e	194	198
e	194	199
e	194	201
e	194	204
e	194	205
e	194	208
e	194	209
e	194	215
e	194	221
e	194	222
e	194	224
e	194	225
e	194	226
e	194	235
e	194	236
e	194	237
e	194	238
e	194	242
e	194	243
e	194	247
e	194	249
e	194	251
e	194	254
e	194	257
e	194	258
e	194	259
e	194	261
e	194	265
e	194	266
e	194	267
e	194	268
e	194	271
e	194	274
e	194	275
e	194	276
e	194	277
e	194	279
e	194	280
e	194	281
e	194	283
e	194	287
e	194	292
e	194	293
e	194	294
e	194	296
e	194	300
e	195	196
e	195	198
e	195	199
e	195	201
e	195	207
e	195	208
e	195	209
e	195	210
e	195	212
e	195	213
e	195	215
e	195	219
e	195	220
e	195	222
e	195	225
e	195	227
e	195	228
e	195	229
e	195	230
e	195	232
e	195	234
e	195	238
e	195	241
e	195	242
e	195	243
e	195	245
e	195	246
e	195	247
e	195	248
