n	200
e	94	151
e	94	152
e	94	153
e	94	155
e	94	161
e	94	163
e	94	164
e	94	165
e	94	166
e	94	167
e	94	170
e	94	171
e	94	174
e	94	175
e	94	176
e	94	177
e	94	179
e	94	181
e	94	182
e	94	183
e	94	186
e	94	190
e	94	191
e	94	193
e	94	194
e	94	195
e	94	196
e	94	198
e	94	200
e	95	96
e	95	98
e	95	101
e	95	102
e	95	103
e	95	104
e	95	109
e	95	110
e	95	115
e	95	116
e	95	118
e	95	121
e	95	122
e	95	124
e	95	125
e	95	127
e	95	128
e	95	130
e	95	131
e	95	138
e	95	144
e	95	145
e	95	147
e	95	148
e	95	152
e	95	153
e	95	155
e	95	156
e	95	157
e	95	159
e	95	161
e	95	162
e	95	163
e	95	165
e	95	166
e	95	167
e	95	168
e	95	169
e	95	170
e	95	176
e	95	179
e	95	180
e	95	181
e	95	182
e	95	184
e	95	186
e	95	191
e	95	192
e	95	193
e	95	195
e	95	196
e	95	197
e	95	198
e	95	199
e	96	98
e	96	99
e	96	100
e	96	102
e	96	105
e	96	108
e	96	109
e	96	110
e	96	111
e	96	112
e	96	117
e	96	122
e	96	123
e	96	124
e	96	127
e	96	129
e	96	133
e	96	134
e	96	136
e	96	140
e	96	142
e	96	148
e	96	150
e	96	151
e	96	153
e	96	155
e	96	157
e	96	159
e	96	160
e	96	163
e	96	164
e	96	165
e	96	167
e	96	171
e	96	173
e	96	176
e	96	177
e	96	179
e	96	180
e	96	181
e	96	182
e	96	183
e	96	185
e	96	188
e	96	189
e	96	190
e	96	191
e	96	193
e	97	98
e	97	100
e	97	104
e	97	106
e	97	112
e	97	113
e	97	114
e	97	115
e	97	118
e	97	119
e	97	121
e	97	122
e	97	123
e	97	124
e	97	125
e	97	130
e	97	134
e	97	137
e	97	138
e	97	139
e	97	142
e	97	144
e	97	149
e	97	150
e	97	152
e	97	153
e	97	155
e	97	156
e	97	158
e	97	160
e	97	161
e	97	162
e	97	163
e	97	165
e	97	166
e	97	167
e	97	168
e	97	170
e	97	171
e	97	172
e	97	173
e	97	177
e	97	178
e	97	180
e	97	181
e	97	184
e	97	185
e	97	189
e	97	192
e	97	193
e	97	194
e	97	195
e	97	198
e	97	200
e	98	99
e	98	101
e	98	103
e	98	105
e	98	107
e	98	108
e	98	110
e	98	114
e	98	115
e	98	116
e	98	117
e	98	119
e	98	120
e	98	121
e	98	126
e	98	129
e	98	130
e	98	131
e	98	137
e	98	138
e	98	143
e	98	148
e	98	150
e	98	151
e	98	152
e	98	153
e	98	154
e	98	156
e	98	157
e	98	158
e	98	161
e	98	163
e	98	165
e	98	166
e	98	169
e	98	170
e	98	171
e	98	176
e	98	181
e	98	184
e	98	186
e	98	187
e	98	193
e	98	197
e	98	199
e	99	100
e	99	101
e	99	102
e	99	103
e	99	104
e	99	105
e	99	106
e	99	107
e	99	112
e	99	113
e	99	115
e	99	121
e	99	123
e	99	126
e	99	130
e	99	134
e	99	136
e	99	137
e	99	140
e	99	141
e	99	143
e	99	146
e	99	147
e	99	149
e	99	150
e	99	152
e	99	153
e	99	157
e	99	158
e	99	160
e	99	161
e	99	163
e	99	168
e	99	169
e	99	170
e	99	174
e	99	181
e	99	183
e	99	187
e	99	188
e	99	189
e	99	190
e	99	191
e	99	194
e	99	197
e	99	198
e	99	199
e	100	101
e	100	102
e	100	104
e	100	106
e	100	109
e	100	113
e	100	116
e	100	117
e	100	118
e	100	122
e	100	125
e	100	126
e	100	130
e	100	131
e	100	132
e	100	133
e	100	135
e	100	136
e	100	137
e	100	141
e	100	142
e	100	149
e	100	153
e	100	156
e	100	157
e	100	158
e	100	160
e	100	164
e	100	165
e	100	167
e	100	168
e	100	169
e	100	170
e	100	172
e	100	175
e	100	177
e	100	178
e	100	179
e	100	180
e	100	181
e	100	183
e	100	184
e	100	188
e	100	191
e	100	194
e	100	195
e	100	200
e	101	104
e	101	105
e	101	107
e	101	109
e	101	115
e	101	120
e	101	121
e	101	122
e	101	123
e	101	127
e	101	129
e	101	130
e	101	134
e	101	137
e	101	139
e	101	140
e	101	143
e	101	146
e	101	149
e	101	151
e	101	158
e	101	159
e	101	160
e	101	161
e	101	162
e	101	163
e	101	164
e	101	167
e	101	168
e	101	170
e	101	172
e	101	174
e	101	176
e	101	179
e	101	180
e	101	182
e	101	184
e	101	185
e	101	187
e	101	191
e	101	194
e	101	195
e	101	196
e	101	199
e	101	200
e	102	103
e	102	104
e	102	105
e	102	106
e	102	110
e	102	112
e	102	113
e	102	114
e	102	116
e	102	117
e	102	122
e	102	125
e	102	126
e	102	128
e	102	129
e	102	130
e	102	131
e	102	133
e	102	135
e	102	136
e	102	138
e	102	139
e	102	140
e	102	144
e	102	145
e	102	147
e	102	148
e	102	152
e	102	153
e	102	155
e	102	156
e	102	158
e	102	161
e	102	162
e	102	163
e	102	168
e	102	170
e	102	174
e	102	176
e	102	179
e	102	181
e	102	183
e	102	184
e	102	185
e	102	186
e	102	187
e	102	190
e	102	191
e	102	192
e	102	195
e	102	200
e	103	108
e	103	111
e	103	113
e	103	114
e	103	116
e	103	118
e	103	122
e	103	124
e	103	126
e	103	127
e	103	131
e	103	134
e	103	135
e	103	136
e	103	137
e	103	143
e	103	144
e	103	146
e	103	148
e	103	153
e	103	156
e	103	157
e	103	160
e	103	165
e	103	168
e	103	170
e	103	172
e	103	173
e	103	176
e	103	178
e	103	179
e	103	180
e	103	184
e	103	186
e	103	187
e	103	189
e	103	190
e	103	192
e	103	194
e	103	195
e	103	196
e	103	197
e	103	198
e	103	199
e	103	200
e	104	105
e	104	106
e	104	109
e	104	111
e	104	113
e	104	115
e	104	118
e	104	119
e	104	122
e	104	123
e	104	124
e	104	127
e	104	128
e	104	129
e	104	130
e	104	131
e	104	135
e	104	138
e	104	140
e	104	142
e	104	144
e	104	146
e	104	147
e	104	148
e	104	152
e	104	154
e	104	158
e	104	160
e	104	162
e	104	164
e	104	165
e	104	166
e	104	170
e	104	171
e	104	174
e	104	175
e	104	177
e	104	178
e	104	181
e	104	182
e	104	183
e	104	186
e	104	191
e	104	194
e	104	195
e	104	196
e	104	200
e	105	107
e	105	109
e	105	112
e	105	114
e	105	115
e	105	116
e	105	118
e	105	119
e	105	120
e	105	124
e	105	125
e	105	130
e	105	131
e	105	132
e	105	133
e	105	135
e	105	136
e	105	137
e	105	139
e	105	141
e	105	143
e	105	145
e	105	146
e	105	147
e	105	150
e	105	151
e	105	153
e	105	159
e	105	161
e	105	162
e	105	163
e	105	164
e	105	167
e	105	169
e	105	172
e	105	173
e	105	174
e	105	177
e	105	178
e	105	179
e	105	181
e	105	182
e	105	183
e	105	184
e	105	185
e	105	189
e	105	191
e	105	193
e	105	195
e	105	196
e	105	198
e	105	199
e	106	109
e	106	112
e	106	113
e	106	114
e	106	115
e	106	116
e	106	119
e	106	120
e	106	121
e	106	123
e	106	131
e	106	132
e	106	135
e	106	136
e	106	140
e	106	151
e	106	152
e	106	159
e	106	161
e	106	162
e	106	164
e	106	165
e	106	166
e	106	169
e	106	172
e	106	173
e	106	174
e	106	175
e	106	176
e	106	178
e	106	181
e	106	184
e	106	186
e	106	187
e	106	188
e	106	191
e	106	193
e	106	194
e	106	195
e	106	200
e	107	108
e	107	110
e	107	111
e	107	112
e	107	114
e	107	115
e	107	118
e	107	124
e	107	126
e	107	127
e	107	128
e	107	130
e	107	131
e	107	132
e	107	136
e	107	139
e	107	140
e	107	144
e	107	145
e	107	149
e	107	150
e	107	152
e	107	154
e	107	156
e	107	159
e	107	165
e	107	167
e	107	168
e	107	169
e	107	172
e	107	174
e	107	175
e	107	177
e	107	178
e	107	180
e	107	181
e	107	182
e	107	183
e	107	184
e	107	187
e	107	188
e	107	190
e	107	192
e	107	194
e	107	197
e	107	199
e	108	120
e	108	121
e	108	122
e	108	123
e	108	126
e	108	127
e	108	128
e	108	129
e	108	131
e	108	132
e	108	133
e	108	134
e	108	140
e	108	141
e	108	143
e	108	145
e	108	146
e	108	147
e	108	149
e	108	153
e	108	154
e	108	157
e	108	158
e	108	160
e	108	162
e	108	164
e	108	166
e	108	167
e	108	168
e	108	170
e	108	180
e	108	183
e	108	184
e	108	185
e	108	187
e	108	189
e	108	190
e	108	191
e	108	193
e	108	194
e	108	196
e	108	198
e	108	199
e	108	200
e	109	110
e	109	111
e	109	112
e	109	113
e	109	114
e	109	115
e	109	117
e	109	118
e	109	121
e	109	122
e	109	124
e	109	125
e	109	129
e	109	130
e	109	132
e	109	133
e	109	135
e	109	140
e	109	141
e	109	142
e	109	143
e	109	144
e	109	146
e	109	147
e	109	148
e	109	150
e	109	151
e	109	153
e	109	155
e	109	156
e	109	158
e	109	160
e	109	161
e	109	162
e	109	163
e	109	165
e	109	168
e	109	169
e	109	170
e	109	171
e	109	172
e	109	175
e	109	176
e	109	178
e	109	179
e	109	180
e	109	181
e	109	185
e	109	187
e	109	188
e	109	189
e	109	190
e	109	195
e	109	197
e	109	199
e	110	112
e	110	113
e	110	116
e	110	121
e	110	123
e	110	124
e	110	125
e	110	126
e	110	127
e	110	130
e	110	131
e	110	133
e	110	135
e	110	136
e	110	137
e	110	139
e	110	141
e	110	142
e	110	143
e	110	144
e	110	146
e	110	147
e	110	148
e	110	149
e	110	150
e	110	152
e	110	155
e	110	156
e	110	158
e	110	159
e	110	161
e	110	163
e	110	167
e	110	168
e	110	170
e	110	171
e	110	173
e	110	174
e	110	175
e	110	176
e	110	177
e	110	180
e	110	182
e	110	188
e	110	190
e	110	192
e	110	194
e	110	195
e	110	197
e	110	198
e	110	200
e	111	113
e	111	114
e	111	120
e	111	121
e	111	122
e	111	124
e	111	125
e	111	127
e	111	128
e	111	129
e	111	130
e	111	131
e	111	133
e	111	137
e	111	139
e	111	140
e	111	141
e	111	144
e	111	145
e	111	147
e	111	152
e	111	155
e	111	157
e	111	158
e	111	159
e	111	163
e	111	164
e	111	166
e	111	169
e	111	170
e	111	171
e	111	172
e	111	175
e	111	177
e	111	179
e	111	181
e	111	183
e	111	185
e	111	186
e	111	190
e	111	192
e	111	194
e	111	195
e	111	199
e	111	200
e	112	113
e	112	114
e	112	116
e	112	117
e	112	118
e	112	120
e	112	122
e	112	125
e	112	127
e	112	128
e	112	129
e	112	131
e	112	132
e	112	133
e	112	136
e	112	137
e	112	142
e	112	148
e	112	149
e	112	153
e	112	154
e	112	156
e	112	158
e	112	159
e	112	160
e	112	161
e	112	166
e	112	171
e	112	178
e	112	180
e	112	184
e	112	187
e	112	190
e	112	191
e	112	196
e	112	197
e	113	115
e	113	116
e	113	123
e	113	129
e	113	130
e	113	132
e	113	133
e	113	134
e	113	135
e	113	136
e	113	137
e	113	138
e	113	139
e	113	140
e	113	141
e	113	143
e	113	144
e	113	147
e	113	149
e	113	151
e	113	152
e	113	154
e	113	155
e	113	158
e	113	162
e	113	164
e	113	165
e	113	166
e	113	169
e	113	171
e	113	172
e	113	174
e	113	176
e	113	178
e	113	180
e	113	181
e	113	182
e	113	184
e	113	186
e	113	188
e	113	190
e	113	191
e	113	197
e	113	198
e	113	199
e	113	200
e	114	121
e	114	126
e	114	128
e	114	129
e	114	131
e	114	135
e	114	139
e	114	140
e	114	146
e	114	147
e	114	148
e	114	151
e	114	152
e	114	155
e	114	156
e	114	157
e	114	158
e	114	159
e	114	160
e	114	162
e	114	164
e	114	165
e	114	166
e	114	167
e	114	169
e	114	170
e	114	171
e	114	172
e	114	174
e	114	176
e	114	177
e	114	178
e	114	181
e	114	182
e	114	183
e	114	187
e	114	188
e	114	190
e	114	191
e	114	192
e	114	193
e	114	196
e	114	197
e	114	198
e	115	116
e	115	119
e	115	120
e	115	124
e	115	125
e	115	126
e	115	127
e	115	130
e	115	133
e	115	134
e	115	136
e	115	140
e	115	141
e	115	146
e	115	147
e	115	149
e	115	153
e	115	158
e	115	159
e	115	164
e	115	166
e	115	168
e	115	170
e	115	171
e	115	175
e	115	176
e	115	177
e	115	178
e	115	182
e	115	183
e	115	184
e	115	185
e	115	186
e	115	188
e	115	194
e	115	195
e	115	196
e	115	197
e	115	199
e	116	123
e	116	124
e	116	126
e	116	128
e	116	129
e	116	134
e	116	135
e	116	141
e	116	146
e	116	147
e	116	150
e	116	151
e	116	152
e	116	154
e	116	155
e	116	156
e	116	162
e	116	167
e	116	168
e	116	169
e	116	170
e	116	171
e	116	173
e	116	179
e	116	183
e	116	184
e	116	185
e	116	187
e	116	193
e	116	195
e	116	196
e	116	198
e	116	199
e	116	200
e	117	118
e	117	121
e	117	125
e	117	126
e	117	128
e	117	131
e	117	133
e	117	134
e	117	135
e	117	136
e	117	142
e	117	143
e	117	146
e	117	148
e	117	149
e	117	153
e	117	155
e	117	157
e	117	158
e	117	159
e	117	160
e	117	162
e	117	164
e	117	166
e	117	167
e	117	168
e	117	169
e	117	175
e	117	179
e	117	180
e	117	182
e	117	183
e	117	184
e	117	190
e	117	191
e	117	192
e	117	193
e	117	194
e	117	196
e	117	197
e	117	199
e	117	200
e	118	119
e	118	120
e	118	123
e	118	124
e	118	128
e	118	136
e	118	139
e	118	140
e	118	144
e	118	145
e	118	146
e	118	147
e	118	148
e	118	151
e	118	152
e	118	153
e	118	155
e	118	158
e	118	160
e	118	163
e	118	169
e	118	170
e	118	171
e	118	175
e	118	176
e	118	178
e	118	180
e	118	181
e	118	182
e	118	183
e	118	184
e	118	186
e	118	187
e	118	190
e	118	194
e	118	197
e	119	120
e	119	122
e	119	124
e	119	126
e	119	127
e	119	128
e	119	129
e	119	131
e	119	133
e	119	134
e	119	135
e	119	136
e	119	139
e	119	142
e	119	145
e	119	152
e	119	154
e	119	155
e	119	156
e	119	157
e	119	158
e	119	159
e	119	160
e	119	161
e	119	163
e	119	165
e	119	166
e	119	167
e	119	168
e	119	169
e	119	170
e	119	171
e	119	172
e	119	173
e	119	175
e	119	179
e	119	181
e	119	183
e	119	185
e	119	186
e	119	187
e	119	188
e	119	189
e	119	191
e	119	194
e	119	195
e	119	198
e	120	127
e	120	128
e	120	131
e	120	133
e	120	134
e	120	136
e	120	137
e	120	138
e	120	144
e	120	145
e	120	146
e	120	147
e	120	148
e	120	151
e	120	152
e	120	153
e	120	156
e	120	157
e	120	158
e	120	160
e	120	161
e	120	162
e	120	164
e	120	165
e	120	171
e	120	176
e	120	177
e	120	178
e	120	183
e	120	185
e	120	188
e	120	192
e	120	194
e	120	195
e	120	197
e	120	198
e	120	199
e	121	122
e	121	125
e	121	126
e	121	128
e	121	129
e	121	130
e	121	132
e	121	135
e	121	136
e	121	137
e	121	139
e	121	142
e	121	147
e	121	151
e	121	152
e	121	154
e	121	157
e	121	160
e	121	162
e	121	163
e	121	164
e	121	165
e	121	170
e	121	171
e	121	172
e	121	177
e	121	178
e	121	179
e	121	180
e	121	183
e	121	184
e	121	187
e	121	188
e	121	191
e	121	194
e	121	195
e	121	196
e	121	197
e	121	199
e	122	123
e	122	127
e	122	129
e	122	132
e	122	135
e	122	136
e	122	137
e	122	138
e	122	141
e	122	142
e	122	143
e	122	144
e	122	145
e	122	146
e	122	150
e	122	153
e	122	154
e	122	155
e	122	156
e	122	161
e	122	169
e	122	170
e	122	172
e	122	173
e	122	175
e	122	181
e	122	185
e	122	187
e	122	188
e	122	189
e	122	190
e	122	191
e	122	192
e	122	193
e	122	195
e	122	198
e	122	199
e	123	127
e	123	136
e	123	137
e	123	138
e	123	142
e	123	143
e	123	146
e	123	149
e	123	150
e	123	151
e	123	157
e	123	158
e	123	159
e	123	161
e	123	163
e	123	164
e	123	165
e	123	168
e	123	169
e	123	171
e	123	173
e	123	174
e	123	175
e	123	176
e	123	177
e	123	178
e	123	179
e	123	180
e	123	182
e	123	185
e	123	186
e	123	189
e	123	190
e	123	191
e	123	192
e	123	197
e	123	198
e	123	199
e	123	200
e	124	125
e	124	130
e	124	131
e	124	132
e	124	134
e	124	135
e	124	137
e	124	138
e	124	139
e	124	142
e	124	143
e	124	145
e	124	149
e	124	152
e	124	153
e	124	155
e	124	156
e	124	157
e	124	158
e	124	166
e	124	168
e	124	170
e	124	171
e	124	173
e	124	174
e	124	179
e	124	180
e	124	181
e	124	182
e	124	183
e	124	184
e	124	186
e	124	188
e	124	189
e	124	190
e	124	194
e	124	197
e	124	198
e	124	199
e	124	200
e	125	127
e	125	128
e	125	129
e	125	131
e	125	132
e	125	134
e	125	135
e	125	136
e	125	139
e	125	141
e	125	142
e	125	144
e	125	145
e	125	151
e	125	153
e	125	158
e	125	159
e	125	162
e	125	163
e	125	166
e	125	171
e	125	173
e	125	174
e	125	179
e	125	180
e	125	181
e	125	183
e	125	185
e	125	191
e	125	192
e	125	193
e	125	195
e	125	197
e	125	198
e	125	200
e	126	128
e	126	129
e	126	131
e	126	132
e	126	133
e	126	134
e	126	135
e	126	137
e	126	138
e	126	141
e	126	143
e	126	145
e	126	146
e	126	150
e	126	151
e	126	154
e	126	155
e	126	158
e	126	160
e	126	163
e	126	164
e	126	165
e	126	166
e	126	168
e	126	170
e	126	171
e	126	175
e	126	176
e	126	177
e	126	178
e	126	181
e	126	182
e	126	187
e	126	190
e	126	195
e	126	196
e	126	199
e	127	129
e	127	130
e	127	131
e	127	134
e	127	135
e	127	136
e	127	137
e	127	138
e	127	139
e	127	140
e	127	141
e	127	144
e	127	145
e	127	146
e	127	148
e	127	150
e	127	151
e	127	152
e	127	156
e	127	157
e	127	161
e	127	165
e	127	166
e	127	167
e	127	170
e	127	172
e	127	173
e	127	174
e	127	178
e	127	179
e	127	181
e	127	182
e	127	183
e	127	186
e	127	187
e	127	189
e	127	190
e	127	193
e	127	196
e	127	200
e	128	129
e	128	130
e	128	131
e	128	135
e	128	143
e	128	144
e	128	146
e	128	148
e	128	152
e	128	153
e	128	154
e	128	156
e	128	157
e	128	161
e	128	162
e	128	163
e	128	164
e	128	165
e	128	167
e	128	169
e	128	172
e	128	173
e	128	177
e	128	179
e	128	180
e	128	181
e	128	184
e	128	185
e	128	186
e	128	188
e	128	189
e	128	190
e	128	193
e	128	194
e	128	196
e	129	130
e	129	135
e	129	136
e	129	139
e	129	140
e	129	143
e	129	144
e	129	145
e	129	146
e	129	147
e	129	149
e	129	153
e	129	155
e	129	156
e	129	159
e	129	161
e	129	164
e	129	166
e	129	174
e	129	176
e	129	177
e	129	179
e	129	180
e	129	181
e	129	182
e	129	183
e	129	185
e	129	187
e	129	191
e	129	194
e	129	195
e	129	196
e	129	200
e	130	132
e	130	133
e	130	137
e	130	139
e	130	140
e	130	142
e	130	148
e	130	149
e	130	151
e	130	152
e	130	153
e	130	155
e	130	157
e	130	158
e	130	159
e	130	161
e	130	162
e	130	167
e	130	173
e	130	174
e	130	175
e	130	177
e	130	178
e	130	180
e	130	183
e	130	184
e	130	185
e	130	186
e	130	187
e	130	189
e	130	191
e	130	192
e	130	194
e	130	195
e	130	196
e	130	197
e	130	199
e	131	133
e	131	134
e	131	135
e	131	136
e	131	137
e	131	138
e	131	142
e	131	145
e	131	146
e	131	148
e	131	150
e	131	151
e	131	153
e	131	155
e	131	156
e	131	160
e	131	161
e	131	163
e	131	165
e	131	167
e	131	173
e	131	174
e	131	175
e	131	178
e	131	179
e	131	188
e	131	190
e	131	192
e	131	196
e	131	197
e	131	198
e	131	199
e	132	138
e	132	139
e	132	143
e	132	146
e	132	147
e	132	148
e	132	149
e	132	150
e	132	151
e	132	153
e	132	154
e	132	157
e	132	158
e	132	161
e	132	162
e	132	163
e	132	164
e	132	165
e	132	166
e	132	170
e	132	172
e	132	174
e	132	176
e	132	177
e	132	178
e	132	184
e	132	186
e	132	187
e	132	188
e	132	190
e	132	191
e	132	192
e	132	193
e	132	194
e	132	197
e	132	199
e	132	200
e	133	137
e	133	138
e	133	139
e	133	144
e	133	145
e	133	146
e	133	149
e	133	153
e	133	154
e	133	158
e	133	165
e	133	167
e	133	168
e	133	170
e	133	171
e	133	172
e	133	176
e	133	178
e	133	179
e	133	181
e	133	186
e	133	187
e	133	190
e	133	191
e	133	192
e	133	194
e	133	195
e	133	197
e	133	199
e	133	200
e	134	136
e	134	138
e	134	141
e	134	147
e	134	148
e	134	149
e	134	151
e	134	156
e	134	160
e	134	163
e	134	164
e	134	165
e	134	166
e	134	167
e	134	174
e	134	176
e	134	177
e	134	179
e	134	181
e	134	182
e	134	186
e	134	187
e	134	188
e	134	189
e	134	191
e	134	192
e	134	193
e	134	195
e	134	199
e	134	200
e	135	136
e	135	143
e	135	144
e	135	146
e	135	147
e	135	148
e	135	150
e	135	151
e	135	152
e	135	155
e	135	156
e	135	157
e	135	159
e	135	160
e	135	164
e	135	165
e	135	174
e	135	177
e	135	178
e	135	180
e	135	182
e	135	183
e	135	185
e	135	187
e	135	189
e	135	191
e	135	192
e	135	195
e	135	196
e	135	198
e	135	199
e	136	140
e	136	145
e	136	153
e	136	155
e	136	159
e	136	161
e	136	163
e	136	171
e	136	172
e	136	173
e	136	175
e	136	176
e	136	178
e	136	180
e	136	181
e	136	182
e	136	183
e	136	184
e	136	185
e	136	188
e	136	189
e	136	190
e	136	191
e	136	194
e	136	195
e	136	196
e	136	198
e	136	200
e	137	138
e	137	139
e	137	140
e	137	143
e	137	144
e	137	150
e	137	152
e	137	154
e	137	155
e	137	156
e	137	158
e	137	159
e	137	160
e	137	161
e	137	166
e	137	167
e	137	169
e	137	170
e	137	172
e	137	173
e	137	174
e	137	176
e	137	179
e	137	180
e	137	181
e	137	183
e	137	185
e	137	186
e	137	187
e	137	188
e	137	196
e	137	197
e	137	200
e	138	139
e	138	140
e	138	141
e	138	142
e	138	143
e	138	145
e	138	149
e	138	150
e	138	156
e	138	158
e	138	162
e	138	163
e	138	164
e	138	165
e	138	167
e	138	170
e	138	171
e	138	172
e	138	178
e	138	179
e	138	180
e	138	185
e	138	186
e	138	189
e	138	190
e	138	191
e	138	193
e	138	194
e	138	195
e	139	142
e	139	145
e	139	147
e	139	148
e	139	155
e	139	156
e	139	158
e	139	164
e	139	165
e	139	167
e	139	168
e	139	172
e	139	173
e	139	181
e	139	182
e	139	183
e	139	185
e	139	186
e	139	187
e	139	190
e	139	191
e	139	192
e	139	193
e	139	194
e	139	196
e	139	197
e	139	198
e	139	199
e	139	200
e	140	142
e	140	145
e	140	147
e	140	148
e	140	152
e	140	153
e	140	154
e	140	157
e	140	158
e	140	159
e	140	161
e	140	164
e	140	166
e	140	167
e	140	174
e	140	175
e	140	178
e	140	179
e	140	181
e	140	183
e	140	184
e	140	188
e	140	190
e	140	192
e	140	194
e	140	195
e	140	196
e	140	198
e	140	199
e	140	200
e	141	143
e	141	144
e	141	148
e	141	149
e	141	150
e	141	153
e	141	154
e	141	158
e	141	159
e	141	160
e	141	161
e	141	173
e	141	175
e	141	176
e	141	177
e	141	178
e	141	179
e	141	180
e	141	181
e	141	184
e	141	185
e	141	186
e	141	188
e	141	191
e	141	192
e	141	194
e	141	197
e	142	143
e	142	145
e	142	150
e	142	152
e	142	154
e	142	155
e	142	157
e	142	160
e	142	163
e	142	166
e	142	167
e	142	168
e	142	169
e	142	170
e	142	172
e	142	173
e	142	174
e	142	176
e	142	179
e	142	181
e	142	182
e	142	183
e	142	185
e	142	195
e	142	197
e	142	198
e	142	199
e	142	200
e	143	144
e	143	145
e	143	150
e	143	154
e	143	155
e	143	157
e	143	160
e	143	163
e	143	165
e	143	166
e	143	167
e	143	168
e	143	169
e	143	171
e	143	173
e	143	175
e	143	176
e	143	179
e	143	181
e	143	184
e	143	185
e	143	187
e	143	191
e	143	193
e	143	195
e	143	196
e	143	198
e	143	199
e	143	200
e	144	146
e	144	147
e	144	149
e	144	150
e	144	154
e	144	156
e	144	159
e	144	160
e	144	163
e	144	164
e	144	166
e	144	168
e	144	169
e	144	170
e	144	171
e	144	172
e	144	174
e	144	179
e	144	183
e	144	186
e	144	188
e	144	195
e	144	196
e	144	197
e	145	146
e	145	147
e	145	149
e	145	150
e	145	154
e	145	158
e	145	160
e	145	163
e	145	165
e	145	167
e	145	168
e	145	171
e	145	173
e	145	182
e	145	187
e	145	189
e	145	190
e	145	192
e	145	193
e	145	195
e	145	198
e	146	147
e	146	148
e	146	149
e	146	153
e	146	154
e	146	158
e	146	159
e	146	163
e	146	165
e	146	166
e	146	171
e	146	172
e	146	173
e	146	175
e	146	179
e	146	180
e	146	181
e	146	184
e	146	187
e	146	188
e	146	189
e	146	190
e	146	195
e	146	196
e	146	198
e	146	199
e	147	150
e	147	154
e	147	155
e	147	156
e	147	157
e	147	158
e	147	160
e	147	161
e	147	162
e	147	164
e	147	165
e	147	168
e	147	170
e	147	171
e	147	173
e	147	176
e	147	177
e	147	179
e	147	180
e	147	181
e	147	182
e	147	183
e	147	185
e	147	189
e	147	190
e	147	191
e	147	195
e	147	200
e	148	149
e	148	150
e	148	151
e	148	153
e	148	157
e	148	160
e	148	164
e	148	166
e	148	167
e	148	169
e	148	170
e	148	172
e	148	173
e	148	175
e	148	177
e	148	178
e	148	180
e	148	181
e	148	185
e	148	188
e	148	193
e	148	194
e	148	195
e	148	196
e	148	197
e	148	200
e	149	151
e	149	158
e	149	159
e	149	161
e	149	163
e	149	166
e	149	167
e	149	168
e	149	169
e	149	170
e	149	172
e	149	178
e	149	179
e	149	181
e	149	189
e	149	191
e	149	192
e	149	196
e	149	197
e	149	199
e	150	152
e	150	155
e	150	156
e	150	159
e	150	161
e	150	165
e	150	174
e	150	175
e	150	176
e	150	182
e	150	185
e	150	187
e	150	188
e	150	189
e	150	190
e	150	191
e	150	192
e	150	193
e	150	194
e	150	197
e	151	152
e	151	154
e	151	156
e	151	160
e	151	162
e	151	164
e	151	165
e	151	172
e	151	174
e	151	175
e	151	176
e	151	180
e	151	183
e	151	185
e	151	190
e	151	194
e	151	197
e	151	198
e	151	199
e	152	153
e	152	154
e	152	157
e	152	158
e	152	159
e	152	160
e	152	163
e	152	164
e	152	165
e	152	167
e	152	168
e	152	169
e	152	171
e	152	174
e	152	176
e	152	179
e	152	184
e	152	187
e	152	190
e	152	191
e	152	192
e	152	193
e	152	194
e	152	195
e	152	196
e	152	197
e	152	199
e	153	155
e	153	156
e	153	157
e	153	159
e	153	160
e	153	161
e	153	164
e	153	165
e	153	170
e	153	172
e	153	174
e	153	175
e	153	177
e	153	178
e	153	180
e	153	183
e	153	184
e	153	186
e	153	189
e	153	190
e	153	192
e	153	195
e	153	197
e	153	198
e	153	199
e	153	200
e	154	155
e	154	158
e	154	159
e	154	160
e	154	162
e	154	165
e	154	167
e	154	168
e	154	169
e	154	171
e	154	174
e	154	176
e	154	177
e	154	182
e	154	184
e	154	185
e	154	186
e	154	187
e	154	189
e	154	190
e	154	193
e	154	195
e	154	198
e	154	199
e	155	156
e	155	158
e	155	160
e	155	162
e	155	163
e	155	166
e	155	168
e	155	169
e	155	171
e	155	175
e	155	178
e	155	183
e	155	184
e	155	186
e	155	188
e	155	189
e	155	191
e	155	192
e	155	197
e	155	198
e	156	157
e	156	159
e	156	162
e	156	164
e	156	169
e	156	170
e	156	172
e	156	173
e	156	175
e	156	178
e	156	179
e	156	180
e	156	181
e	156	184
e	156	186
e	156	187
e	156	188
e	156	190
e	156	194
e	156	198
e	156	200
e	157	158
e	157	161
e	157	163
e	157	166
e	157	170
e	157	171
e	157	173
e	157	174
e	157	175
e	157	178
e	157	180
e	157	181
e	157	183
e	157	185
e	157	186
e	157	189
e	157	192
e	157	194
e	157	196
e	157	197
e	158	159
e	158	160
e	158	162
e	158	165
e	158	166
e	158	167
e	158	168
e	158	169
e	158	171
e	158	172
e	158	178
e	158	179
e	158	182
e	158	183
e	158	184
e	158	186
e	158	187
e	158	189
e	158	193
e	158	194
e	158	200
e	159	160
e	159	161
e	159	162
e	159	163
e	159	165
e	159	167
e	159	168
e	159	170
e	159	173
e	159	175
e	159	176
e	159	178
e	159	183
e	159	184
e	159	186
e	159	188
e	159	190
e	159	192
