n	200
e	95	158
e	95	162
e	95	164
e	95	165
e	95	166
e	95	167
e	95	168
e	95	169
e	95	170
e	95	172
e	95	174
e	95	175
e	95	176
e	95	179
e	95	180
e	95	181
e	95	183
e	95	184
e	95	191
e	95	192
e	95	193
e	95	195
e	95	196
e	95	198
e	95	200
e	96	97
e	96	98
e	96	100
e	96	103
e	96	104
e	96	105
e	96	106
e	96	107
e	96	108
e	96	110
e	96	111
e	96	112
e	96	113
e	96	115
e	96	120
e	96	123
e	96	124
e	96	127
e	96	128
e	96	129
e	96	132
e	96	136
e	96	137
e	96	140
e	96	143
e	96	144
e	96	146
e	96	147
e	96	148
e	96	151
e	96	152
e	96	153
e	96	154
e	96	155
e	96	160
e	96	162
e	96	163
e	96	164
e	96	170
e	96	171
e	96	173
e	96	174
e	96	175
e	96	176
e	96	177
e	96	181
e	96	183
e	96	185
e	96	188
e	96	189
e	96	190
e	96	192
e	96	193
e	96	194
e	96	196
e	96	197
e	97	98
e	97	99
e	97	100
e	97	101
e	97	102
e	97	103
e	97	106
e	97	108
e	97	114
e	97	115
e	97	116
e	97	117
e	97	118
e	97	119
e	97	121
e	97	122
e	97	124
e	97	126
e	97	127
e	97	129
e	97	131
e	97	132
e	97	136
e	97	139
e	97	140
e	97	141
e	97	142
e	97	143
e	97	146
e	97	153
e	97	155
e	97	156
e	97	158
e	97	159
e	97	160
e	97	164
e	97	165
e	97	166
e	97	167
e	97	169
e	97	171
e	97	172
e	97	174
e	97	175
e	97	178
e	97	181
e	97	182
e	97	183
e	97	184
e	97	185
e	97	186
e	97	187
e	97	197
e	97	199
e	97	200
e	98	103
e	98	105
e	98	108
e	98	110
e	98	111
e	98	115
e	98	117
e	98	120
e	98	121
e	98	123
e	98	124
e	98	125
e	98	126
e	98	127
e	98	130
e	98	131
e	98	134
e	98	136
e	98	140
e	98	141
e	98	144
e	98	145
e	98	146
e	98	147
e	98	149
e	98	150
e	98	152
e	98	154
e	98	156
e	98	158
e	98	159
e	98	161
e	98	162
e	98	163
e	98	164
e	98	165
e	98	170
e	98	174
e	98	176
e	98	178
e	98	180
e	98	182
e	98	183
e	98	187
e	98	188
e	98	190
e	98	194
e	98	195
e	99	100
e	99	103
e	99	105
e	99	107
e	99	108
e	99	110
e	99	111
e	99	112
e	99	114
e	99	117
e	99	119
e	99	124
e	99	125
e	99	128
e	99	130
e	99	133
e	99	134
e	99	135
e	99	136
e	99	137
e	99	138
e	99	142
e	99	145
e	99	146
e	99	148
e	99	150
e	99	151
e	99	156
e	99	159
e	99	161
e	99	163
e	99	166
e	99	167
e	99	168
e	99	169
e	99	170
e	99	172
e	99	173
e	99	174
e	99	175
e	99	176
e	99	178
e	99	179
e	99	183
e	99	186
e	99	188
e	99	192
e	99	196
e	99	197
e	100	102
e	100	105
e	100	108
e	100	110
e	100	113
e	100	115
e	100	121
e	100	122
e	100	123
e	100	124
e	100	126
e	100	127
e	100	128
e	100	130
e	100	134
e	100	135
e	100	136
e	100	137
e	100	140
e	100	142
e	100	143
e	100	144
e	100	146
e	100	148
e	100	149
e	100	150
e	100	151
e	100	153
e	100	155
e	100	156
e	100	158
e	100	162
e	100	165
e	100	170
e	100	173
e	100	174
e	100	176
e	100	177
e	100	180
e	100	181
e	100	182
e	100	183
e	100	184
e	100	185
e	100	187
e	100	195
e	101	103
e	101	104
e	101	105
e	101	106
e	101	108
e	101	114
e	101	115
e	101	116
e	101	120
e	101	121
e	101	122
e	101	123
e	101	128
e	101	129
e	101	130
e	101	132
e	101	135
e	101	136
e	101	139
e	101	141
e	101	143
e	101	145
e	101	146
e	101	148
e	101	149
e	101	150
e	101	151
e	101	155
e	101	156
e	101	157
e	101	158
e	101	159
e	101	161
e	101	162
e	101	163
e	101	164
e	101	167
e	101	168
e	101	170
e	101	172
e	101	173
e	101	174
e	101	175
e	101	176
e	101	178
e	101	180
e	101	181
e	101	183
e	101	188
e	101	189
e	101	190
e	101	191
e	101	195
e	101	196
e	101	199
e	101	200
e	102	103
e	102	105
e	102	108
e	102	111
e	102	112
e	102	114
e	102	117
e	102	119
e	102	120
e	102	123
e	102	126
e	102	127
e	102	128
e	102	130
e	102	131
e	102	134
e	102	135
e	102	138
e	102	139
e	102	142
e	102	144
e	102	145
e	102	146
e	102	151
e	102	154
e	102	157
e	102	158
e	102	163
e	102	167
e	102	169
e	102	170
e	102	171
e	102	172
e	102	174
e	102	176
e	102	177
e	102	181
e	102	184
e	102	188
e	102	193
e	102	195
e	102	198
e	103	104
e	103	105
e	103	107
e	103	108
e	103	109
e	103	110
e	103	113
e	103	114
e	103	115
e	103	118
e	103	119
e	103	120
e	103	123
e	103	128
e	103	130
e	103	131
e	103	133
e	103	134
e	103	135
e	103	137
e	103	138
e	103	141
e	103	142
e	103	143
e	103	144
e	103	149
e	103	150
e	103	151
e	103	153
e	103	154
e	103	156
e	103	157
e	103	159
e	103	161
e	103	162
e	103	164
e	103	169
e	103	173
e	103	174
e	103	175
e	103	176
e	103	180
e	103	182
e	103	183
e	103	184
e	103	187
e	103	188
e	103	190
e	103	193
e	103	194
e	103	196
e	103	197
e	103	198
e	103	199
e	104	105
e	104	106
e	104	107
e	104	112
e	104	113
e	104	115
e	104	118
e	104	120
e	104	123
e	104	129
e	104	130
e	104	132
e	104	135
e	104	136
e	104	137
e	104	138
e	104	142
e	104	143
e	104	144
e	104	146
e	104	147
e	104	151
e	104	152
e	104	155
e	104	156
e	104	157
e	104	162
e	104	169
e	104	171
e	104	176
e	104	177
e	104	180
e	104	188
e	104	189
e	104	192
e	104	193
e	104	194
e	104	198
e	104	200
e	105	110
e	105	114
e	105	115
e	105	116
e	105	118
e	105	119
e	105	124
e	105	125
e	105	128
e	105	129
e	105	130
e	105	131
e	105	135
e	105	139
e	105	141
e	105	142
e	105	145
e	105	146
e	105	151
e	105	155
e	105	157
e	105	159
e	105	160
e	105	161
e	105	163
e	105	167
e	105	171
e	105	173
e	105	174
e	105	175
e	105	177
e	105	178
e	105	180
e	105	182
e	105	186
e	105	188
e	105	189
e	105	190
e	105	191
e	105	193
e	105	196
e	105	197
e	105	200
e	106	107
e	106	110
e	106	114
e	106	117
e	106	118
e	106	120
e	106	123
e	106	125
e	106	126
e	106	127
e	106	128
e	106	129
e	106	131
e	106	132
e	106	134
e	106	137
e	106	138
e	106	139
e	106	140
e	106	141
e	106	143
e	106	144
e	106	147
e	106	149
e	106	150
e	106	151
e	106	154
e	106	158
e	106	160
e	106	161
e	106	162
e	106	163
e	106	165
e	106	170
e	106	171
e	106	172
e	106	173
e	106	174
e	106	176
e	106	177
e	106	179
e	106	180
e	106	189
e	106	191
e	106	192
e	106	193
e	106	195
e	106	196
e	106	197
e	106	199
e	107	110
e	107	113
e	107	114
e	107	115
e	107	118
e	107	120
e	107	122
e	107	123
e	107	124
e	107	125
e	107	136
e	107	138
e	107	140
e	107	141
e	107	145
e	107	147
e	107	155
e	107	156
e	107	157
e	107	159
e	107	160
e	107	161
e	107	163
e	107	165
e	107	168
e	107	169
e	107	170
e	107	172
e	107	174
e	107	177
e	107	179
e	107	180
e	107	181
e	107	182
e	107	183
e	107	186
e	107	193
e	107	194
e	107	195
e	107	196
e	107	197
e	107	199
e	108	117
e	108	119
e	108	120
e	108	128
e	108	130
e	108	133
e	108	134
e	108	135
e	108	145
e	108	146
e	108	149
e	108	151
e	108	152
e	108	161
e	108	162
e	108	163
e	108	165
e	108	166
e	108	172
e	108	174
e	108	177
e	108	178
e	108	182
e	108	183
e	108	189
e	108	192
e	108	194
e	108	195
e	108	196
e	108	198
e	109	112
e	109	113
e	109	114
e	109	115
e	109	118
e	109	119
e	109	120
e	109	121
e	109	126
e	109	128
e	109	130
e	109	131
e	109	132
e	109	134
e	109	136
e	109	140
e	109	141
e	109	144
e	109	145
e	109	146
e	109	151
e	109	153
e	109	156
e	109	157
e	109	159
e	109	160
e	109	166
e	109	169
e	109	175
e	109	181
e	109	183
e	109	184
e	109	186
e	109	189
e	109	191
e	109	199
e	110	112
e	110	113
e	110	114
e	110	118
e	110	119
e	110	120
e	110	122
e	110	129
e	110	134
e	110	135
e	110	136
e	110	137
e	110	142
e	110	143
e	110	147
e	110	148
e	110	150
e	110	151
e	110	152
e	110	158
e	110	162
e	110	163
e	110	164
e	110	165
e	110	167
e	110	168
e	110	175
e	110	178
e	110	180
e	110	181
e	110	182
e	110	186
e	110	189
e	110	190
e	110	191
e	110	192
e	110	196
e	111	114
e	111	117
e	111	118
e	111	120
e	111	121
e	111	126
e	111	127
e	111	128
e	111	131
e	111	138
e	111	140
e	111	141
e	111	142
e	111	144
e	111	145
e	111	146
e	111	148
e	111	150
e	111	151
e	111	152
e	111	154
e	111	158
e	111	160
e	111	161
e	111	162
e	111	164
e	111	165
e	111	166
e	111	167
e	111	168
e	111	169
e	111	171
e	111	174
e	111	175
e	111	177
e	111	183
e	111	184
e	111	185
e	111	186
e	111	192
e	111	194
e	111	196
e	111	197
e	111	198
e	111	200
e	112	113
e	112	117
e	112	119
e	112	121
e	112	123
e	112	126
e	112	128
e	112	132
e	112	133
e	112	134
e	112	140
e	112	143
e	112	144
e	112	147
e	112	148
e	112	149
e	112	151
e	112	154
e	112	155
e	112	156
e	112	157
e	112	162
e	112	164
e	112	166
e	112	168
e	112	170
e	112	171
e	112	172
e	112	173
e	112	180
e	112	182
e	112	186
e	112	187
e	112	189
e	112	191
e	112	192
e	112	193
e	112	197
e	112	200
e	113	115
e	113	117
e	113	118
e	113	119
e	113	121
e	113	122
e	113	125
e	113	126
e	113	130
e	113	131
e	113	133
e	113	135
e	113	136
e	113	137
e	113	140
e	113	141
e	113	142
e	113	143
e	113	147
e	113	149
e	113	150
e	113	153
e	113	156
e	113	157
e	113	159
e	113	162
e	113	169
e	113	170
e	113	171
e	113	172
e	113	173
e	113	174
e	113	175
e	113	177
e	113	178
e	113	180
e	113	181
e	113	183
e	113	184
e	113	188
e	113	189
e	113	194
e	113	195
e	113	196
e	113	198
e	113	199
e	114	119
e	114	120
e	114	122
e	114	124
e	114	125
e	114	126
e	114	127
e	114	128
e	114	130
e	114	134
e	114	139
e	114	140
e	114	141
e	114	146
e	114	150
e	114	151
e	114	152
e	114	159
e	114	161
e	114	162
e	114	163
e	114	164
e	114	169
e	114	170
e	114	171
e	114	173
e	114	175
e	114	177
e	114	179
e	114	180
e	114	183
e	114	185
e	114	186
e	114	189
e	114	192
e	114	194
e	114	197
e	114	198
e	114	199
e	114	200
e	115	118
e	115	119
e	115	120
e	115	122
e	115	124
e	115	125
e	115	126
e	115	132
e	115	134
e	115	135
e	115	138
e	115	139
e	115	142
e	115	143
e	115	146
e	115	148
e	115	149
e	115	150
e	115	151
e	115	152
e	115	155
e	115	156
e	115	157
e	115	158
e	115	161
e	115	164
e	115	167
e	115	170
e	115	171
e	115	172
e	115	173
e	115	174
e	115	175
e	115	176
e	115	178
e	115	181
e	115	183
e	115	184
e	115	188
e	115	190
e	115	191
e	115	193
e	115	196
e	115	198
e	116	117
e	116	118
e	116	119
e	116	121
e	116	123
e	116	124
e	116	125
e	116	126
e	116	127
e	116	128
e	116	129
e	116	132
e	116	133
e	116	135
e	116	136
e	116	137
e	116	140
e	116	142
e	116	143
e	116	144
e	116	145
e	116	146
e	116	147
e	116	151
e	116	154
e	116	160
e	116	163
e	116	165
e	116	168
e	116	169
e	116	174
e	116	176
e	116	177
e	116	178
e	116	180
e	116	182
e	116	185
e	116	186
e	116	187
e	116	189
e	116	190
e	116	191
e	116	192
e	116	194
e	116	195
e	116	200
e	117	120
e	117	121
e	117	123
e	117	125
e	117	130
e	117	134
e	117	135
e	117	136
e	117	138
e	117	139
e	117	140
e	117	142
e	117	143
e	117	145
e	117	146
e	117	147
e	117	148
e	117	150
e	117	152
e	117	153
e	117	154
e	117	156
e	117	157
e	117	159
e	117	160
e	117	163
e	117	169
e	117	177
e	117	181
e	117	183
e	117	186
e	117	188
e	117	191
e	117	192
e	117	193
e	117	194
e	117	195
e	117	200
e	118	121
e	118	122
e	118	123
e	118	125
e	118	127
e	118	128
e	118	131
e	118	133
e	118	135
e	118	136
e	118	142
e	118	143
e	118	145
e	118	148
e	118	149
e	118	150
e	118	151
e	118	154
e	118	156
e	118	157
e	118	159
e	118	161
e	118	162
e	118	163
e	118	164
e	118	165
e	118	169
e	118	171
e	118	174
e	118	175
e	118	177
e	118	180
e	118	182
e	118	185
e	118	187
e	118	190
e	118	191
e	118	193
e	118	198
e	118	199
e	119	120
e	119	121
e	119	124
e	119	127
e	119	128
e	119	131
e	119	132
e	119	133
e	119	136
e	119	138
e	119	140
e	119	141
e	119	144
e	119	145
e	119	151
e	119	156
e	119	157
e	119	158
e	119	160
e	119	161
e	119	163
e	119	166
e	119	167
e	119	169
e	119	170
e	119	171
e	119	173
e	119	175
e	119	176
e	119	177
e	119	179
e	119	181
e	119	187
e	119	189
e	119	191
e	119	192
e	119	194
e	119	199
e	120	124
e	120	125
e	120	127
e	120	128
e	120	129
e	120	131
e	120	132
e	120	135
e	120	136
e	120	139
e	120	140
e	120	142
e	120	145
e	120	148
e	120	153
e	120	154
e	120	156
e	120	163
e	120	164
e	120	165
e	120	166
e	120	167
e	120	168
e	120	169
e	120	175
e	120	176
e	120	177
e	120	181
e	120	182
e	120	183
e	120	185
e	120	186
e	120	188
e	120	190
e	120	193
e	120	196
e	120	198
e	121	122
e	121	123
e	121	125
e	121	127
e	121	131
e	121	134
e	121	137
e	121	141
e	121	144
e	121	145
e	121	147
e	121	148
e	121	150
e	121	154
e	121	155
e	121	157
e	121	158
e	121	160
e	121	161
e	121	164
e	121	165
e	121	166
e	121	167
e	121	169
e	121	170
e	121	172
e	121	174
e	121	175
e	121	178
e	121	179
e	121	183
e	121	184
e	121	187
e	121	188
e	121	189
e	121	191
e	121	193
e	121	194
e	121	196
e	121	198
e	122	125
e	122	129
e	122	131
e	122	132
e	122	134
e	122	139
e	122	140
e	122	146
e	122	147
e	122	148
e	122	149
e	122	153
e	122	157
e	122	158
e	122	163
e	122	166
e	122	167
e	122	171
e	122	173
e	122	176
e	122	177
e	122	179
e	122	181
e	122	184
e	122	185
e	122	186
e	122	187
e	122	188
e	122	190
e	122	192
e	122	193
e	122	196
e	122	197
e	122	198
e	123	126
e	123	130
e	123	132
e	123	133
e	123	135
e	123	139
e	123	141
e	123	143
e	123	148
e	123	149
e	123	150
e	123	151
e	123	154
e	123	156
e	123	158
e	123	159
e	123	161
e	123	163
e	123	164
e	123	165
e	123	166
e	123	167
e	123	168
e	123	169
e	123	170
e	123	171
e	123	172
e	123	173
e	123	174
e	123	179
e	123	181
e	123	182
e	123	183
e	123	184
e	123	185
e	123	186
e	123	188
e	123	191
e	123	193
e	123	199
e	123	200
e	124	125
e	124	127
e	124	129
e	124	130
e	124	131
e	124	134
e	124	137
e	124	141
e	124	142
e	124	144
e	124	145
e	124	153
e	124	154
e	124	155
e	124	156
e	124	157
e	124	159
e	124	161
e	124	163
e	124	164
e	124	167
e	124	168
e	124	171
e	124	172
e	124	175
e	124	176
e	124	180
e	124	181
e	124	182
e	124	189
e	124	191
e	124	192
e	124	193
e	124	195
e	124	196
e	124	197
e	125	128
e	125	129
e	125	131
e	125	132
e	125	134
e	125	135
e	125	136
e	125	137
e	125	143
e	125	145
e	125	146
e	125	147
e	125	148
e	125	149
e	125	152
e	125	153
e	125	154
e	125	155
e	125	156
e	125	157
e	125	159
e	125	162
e	125	164
e	125	169
e	125	174
e	125	176
e	125	181
e	125	182
e	125	185
e	125	187
e	125	189
e	125	190
e	125	200
e	126	127
e	126	129
e	126	130
e	126	131
e	126	132
e	126	134
e	126	145
e	126	146
e	126	148
e	126	153
e	126	154
e	126	157
e	126	158
e	126	160
e	126	162
e	126	163
e	126	167
e	126	168
e	126	170
e	126	171
e	126	173
e	126	174
e	126	176
e	126	178
e	126	191
e	126	192
e	126	194
e	126	195
e	126	196
e	126	200
e	127	129
e	127	130
e	127	132
e	127	134
e	127	135
e	127	136
e	127	138
e	127	141
e	127	142
e	127	143
e	127	144
e	127	145
e	127	146
e	127	148
e	127	151
e	127	153
e	127	158
e	127	159
e	127	160
e	127	161
e	127	162
e	127	163
e	127	167
e	127	168
e	127	170
e	127	172
e	127	173
e	127	177
e	127	180
e	127	185
e	127	186
e	127	187
e	127	189
e	127	193
e	127	195
e	127	196
e	127	199
e	128	129
e	128	130
e	128	132
e	128	133
e	128	135
e	128	136
e	128	138
e	128	139
e	128	141
e	128	145
e	128	146
e	128	150
e	128	152
e	128	153
e	128	154
e	128	156
e	128	157
e	128	158
e	128	162
e	128	163
e	128	164
e	128	166
e	128	167
e	128	168
e	128	169
e	128	172
e	128	173
e	128	174
e	128	175
e	128	179
e	128	180
e	128	181
e	128	189
e	128	190
e	128	193
e	128	194
e	128	195
e	128	196
e	128	197
e	128	199
e	128	200
e	129	130
e	129	132
e	129	134
e	129	135
e	129	137
e	129	141
e	129	142
e	129	144
e	129	145
e	129	147
e	129	149
e	129	150
e	129	151
e	129	152
e	129	153
e	129	156
e	129	157
e	129	159
e	129	160
e	129	165
e	129	166
e	129	167
e	129	168
e	129	171
e	129	172
e	129	173
e	129	174
e	129	175
e	129	180
e	129	182
e	129	183
e	129	185
e	129	186
e	129	188
e	129	189
e	129	190
e	129	191
e	129	193
e	129	194
e	129	195
e	130	132
e	130	133
e	130	134
e	130	136
e	130	137
e	130	138
e	130	139
e	130	141
e	130	142
e	130	145
e	130	146
e	130	148
e	130	149
e	130	151
e	130	153
e	130	158
e	130	160
e	130	161
e	130	162
e	130	163
e	130	167
e	130	168
e	130	169
e	130	170
e	130	171
e	130	172
e	130	176
e	130	179
e	130	182
e	130	183
e	130	184
e	130	186
e	130	188
e	130	189
e	130	190
e	130	191
e	130	192
e	130	195
e	130	196
e	130	197
e	130	198
e	131	133
e	131	134
e	131	135
e	131	138
e	131	146
e	131	147
e	131	148
e	131	149
e	131	151
e	131	154
e	131	155
e	131	156
e	131	157
e	131	158
e	131	159
e	131	160
e	131	161
e	131	163
e	131	167
e	131	168
e	131	171
e	131	172
e	131	173
e	131	174
e	131	176
e	131	181
e	131	185
e	131	186
e	131	187
e	131	190
e	131	191
e	131	193
e	131	197
e	131	198
e	132	134
e	132	135
e	132	138
e	132	139
e	132	140
e	132	145
e	132	146
e	132	149
e	132	151
e	132	152
e	132	156
e	132	157
e	132	159
e	132	160
e	132	163
e	132	166
e	132	167
e	132	168
e	132	169
e	132	170
e	132	171
e	132	172
e	132	173
e	132	174
e	132	175
e	132	176
e	132	177
e	132	178
e	132	184
e	132	185
e	132	186
e	132	187
e	132	191
e	132	192
e	132	196
e	132	198
e	132	200
e	133	135
e	133	137
e	133	140
e	133	142
e	133	149
e	133	152
e	133	153
e	133	155
e	133	157
e	133	158
e	133	160
e	133	163
e	133	165
e	133	167
e	133	168
e	133	172
e	133	173
e	133	174
e	133	175
e	133	178
e	133	179
e	133	182
e	133	183
e	133	184
e	133	186
e	133	187
e	133	189
e	133	190
e	133	192
e	133	194
e	133	198
e	134	136
e	134	137
e	134	139
e	134	140
e	134	144
e	134	145
e	134	146
e	134	149
e	134	150
e	134	151
e	134	153
e	134	155
e	134	156
e	134	157
e	134	158
e	134	161
e	134	164
e	134	168
e	134	171
e	134	172
e	134	174
e	134	176
e	134	178
e	134	180
e	134	181
e	134	182
e	134	185
e	134	187
e	134	190
e	134	191
e	134	192
e	134	193
e	134	194
e	134	200
e	135	136
e	135	142
e	135	145
e	135	148
e	135	149
e	135	150
e	135	153
e	135	154
e	135	155
e	135	156
e	135	157
e	135	159
e	135	160
e	135	161
e	135	164
e	135	166
e	135	168
e	135	171
e	135	173
e	135	175
e	135	176
e	135	180
e	135	181
e	135	183
e	135	184
e	135	185
e	135	186
e	135	187
e	135	188
e	135	193
e	135	194
e	135	196
e	135	197
e	135	198
e	136	141
e	136	142
e	136	144
e	136	148
e	136	151
e	136	154
e	136	155
e	136	156
e	136	157
e	136	160
e	136	161
e	136	162
e	136	164
e	136	166
e	136	167
e	136	169
e	136	170
e	136	175
e	136	180
e	136	181
e	136	185
e	136	189
e	136	190
e	136	192
e	136	193
e	136	197
e	136	198
e	136	199
e	137	138
e	137	139
e	137	142
e	137	144
e	137	147
e	137	150
e	137	153
e	137	158
e	137	160
e	137	161
e	137	162
e	137	163
e	137	164
e	137	165
e	137	166
e	137	169
e	137	171
e	137	174
e	137	175
e	137	178
e	137	179
e	137	180
e	137	181
e	137	187
e	137	190
e	137	191
e	137	192
e	137	195
e	137	197
e	137	199
e	137	200
e	138	139
e	138	141
e	138	142
e	138	145
e	138	146
e	138	148
e	138	149
e	138	152
e	138	153
e	138	154
e	138	156
e	138	160
e	138	163
e	138	165
e	138	168
e	138	174
e	138	175
e	138	176
e	138	177
e	138	183
e	138	188
e	138	189
e	138	200
e	139	141
e	139	142
e	139	143
e	139	144
e	139	146
e	139	148
e	139	149
e	139	152
e	139	157
e	139	159
e	139	160
e	139	163
e	139	164
e	139	165
e	139	167
e	139	179
e	139	182
e	139	187
e	139	188
e	139	189
e	139	190
e	139	192
e	139	193
e	139	195
e	139	196
e	139	199
e	140	142
e	140	143
e	140	147
e	140	152
e	140	155
e	140	157
e	140	161
e	140	162
e	140	163
e	140	165
e	140	166
e	140	167
e	140	168
e	140	169
e	140	172
e	140	175
e	140	177
e	140	180
e	140	185
e	140	186
e	140	187
e	140	188
e	140	189
e	140	190
e	140	191
e	140	194
e	140	195
e	140	200
e	141	144
e	141	147
e	141	148
e	141	150
e	141	152
e	141	154
e	141	155
e	141	156
e	141	160
e	141	164
e	141	166
e	141	169
e	141	170
e	141	171
e	141	172
e	141	175
e	141	176
e	141	182
e	141	186
e	141	187
e	141	188
e	141	189
e	141	190
e	141	193
e	141	195
e	141	196
e	141	197
e	142	145
e	142	146
e	142	147
e	142	149
e	142	150
e	142	153
e	142	154
e	142	163
e	142	165
e	142	166
e	142	168
e	142	169
e	142	171
e	142	172
e	142	173
e	142	180
e	142	182
e	142	183
e	142	185
e	142	186
e	142	188
e	142	192
e	142	194
e	142	195
e	142	196
e	143	146
e	143	147
e	143	151
e	143	152
e	143	153
e	143	154
e	143	156
e	143	159
e	143	160
e	143	161
e	143	165
e	143	166
e	143	167
e	143	168
e	143	171
e	143	175
e	143	179
e	143	186
e	143	187
e	143	188
e	143	189
e	143	191
e	143	192
e	143	196
e	143	197
e	143	200
e	144	145
e	144	147
e	144	149
e	144	152
e	144	154
e	144	155
e	144	156
e	144	157
e	144	160
e	144	161
e	144	165
e	144	166
e	144	167
e	144	169
e	144	173
e	144	175
e	144	177
e	144	178
e	144	181
e	144	182
e	144	183
e	144	184
e	144	185
e	144	187
e	144	190
e	144	192
e	144	194
e	144	195
e	144	196
e	144	197
e	144	198
e	145	147
e	145	148
e	145	149
e	145	150
e	145	151
e	145	152
e	145	158
e	145	161
e	145	163
e	145	166
e	145	168
e	145	173
e	145	175
e	145	178
e	145	181
e	145	183
e	145	185
e	145	187
e	145	189
e	145	191
e	145	192
e	145	194
e	145	195
e	145	200
e	146	147
e	146	149
e	146	150
e	146	151
e	146	153
e	146	156
e	146	160
e	146	161
e	146	162
e	146	164
e	146	168
e	146	169
e	146	170
e	146	175
e	146	176
e	146	177
e	146	178
e	146	179
e	146	180
e	146	182
e	146	184
e	146	185
e	146	186
e	146	191
e	146	192
e	146	194
e	146	196
e	146	197
e	146	198
e	146	200
e	147	148
e	147	149
e	147	150
e	147	151
e	147	153
e	147	154
e	147	155
e	147	156
e	147	159
e	147	160
e	147	162
e	147	165
e	147	167
e	147	168
e	147	171
e	147	172
e	147	174
e	147	175
e	147	177
e	147	179
e	147	180
e	147	182
e	147	183
e	147	184
e	147	185
e	147	186
e	147	187
e	147	188
e	147	189
e	147	193
e	147	199
e	147	200
e	148	152
e	148	154
e	148	155
e	148	156
e	148	160
e	148	162
e	148	163
e	148	167
e	148	169
e	148	170
e	148	172
e	148	175
e	148	177
e	148	179
e	148	181
e	148	183
e	148	185
e	148	190
e	148	192
e	148	193
e	148	194
e	148	195
e	148	196
e	148	198
e	149	150
e	149	152
e	149	159
e	149	163
e	149	164
e	149	165
e	149	166
e	149	167
e	149	168
e	149	169
e	149	170
e	149	181
e	149	182
e	149	183
e	149	185
e	149	187
e	149	188
e	149	193
e	149	195
e	149	196
e	149	197
e	149	198
e	149	199
e	149	200
e	150	154
e	150	155
e	150	156
e	150	157
e	150	161
e	150	162
e	150	164
e	150	165
e	150	166
e	150	167
e	150	168
e	150	170
e	150	171
e	150	173
e	150	178
e	150	179
e	150	180
e	150	181
e	150	182
e	150	183
e	150	184
e	150	185
e	150	187
e	150	190
e	150	191
e	150	195
e	150	198
e	150	199
e	150	200
e	151	152
e	151	158
e	151	159
e	151	160
e	151	161
e	151	165
e	151	166
e	151	168
e	151	174
e	151	179
e	151	180
e	151	182
e	151	184
e	151	186
e	151	188
e	151	189
e	151	192
e	151	194
e	151	195
e	151	196
e	151	199
e	152	158
e	152	161
e	152	164
e	152	166
e	152	168
e	152	169
e	152	170
e	152	172
e	152	174
e	152	176
e	152	177
e	152	178
e	152	179
e	152	181
e	152	186
e	152	189
e	152	191
e	152	192
e	152	194
e	152	195
e	152	196
e	152	197
e	152	198
e	152	199
e	152	200
e	153	155
e	153	159
e	153	162
e	153	163
e	153	166
e	153	167
e	153	171
e	153	177
e	153	178
e	153	179
e	153	182
e	153	184
e	153	185
e	153	187
e	153	193
e	153	195
e	153	196
e	153	199
e	154	155
e	154	159
e	154	165
e	154	168
e	154	169
e	154	170
e	154	171
e	154	172
e	154	174
e	154	175
e	154	177
e	154	179
e	154	180
e	154	181
e	154	183
e	154	184
e	154	185
e	154	190
e	154	192
e	154	198
e	154	200
e	155	158
e	155	161
e	155	169
e	155	171
e	155	172
e	155	176
e	155	177
e	155	178
e	155	179
e	155	180
e	155	182
e	155	183
e	155	191
e	155	192
e	155	195
e	156	158
e	156	159
e	156	160
e	156	165
e	156	166
e	156	167
e	156	168
e	156	170
e	156	173
e	156	174
e	156	177
e	156	178
e	156	181
e	156	182
e	156	187
e	156	190
e	156	192
e	156	195
e	156	196
e	156	197
e	156	198
e	156	199
e	157	160
e	157	161
e	157	162
e	157	163
e	157	164
e	157	169
e	157	170
e	157	172
e	157	174
e	157	175
e	157	176
e	157	178
e	157	179
e	157	181
e	157	184
e	157	186
e	157	188
e	157	190
e	157	191
e	157	193
e	157	196
e	157	197
e	157	198
e	157	199
e	157	200
e	158	161
e	158	163
e	158	166
e	158	167
e	158	168
e	158	171
e	158	172
e	158	175
e	158	177
e	158	179
e	158	180
e	158	181
e	158	182
e	158	186
e	158	187
e	158	189
e	158	192
e	158	193
e	158	195
e	158	198
e	158	200
e	159	161
e	159	162
e	159	163
e	159	165
e	159	167
e	159	168
e	159	169
e	159	170
e	159	171
e	159	172
e	159	173
e	159	175
e	159	176
e	159	177
e	159	178
e	159	179
e	159	180
e	159	181
e	159	182
e	159	183
e	159	184
e	159	190
e	159	195
e	159	197
e	159	198
e	159	200
e	160	161
e	160	162
e	160	163
e	160	164
e	160	165
e	160	167
e	160	168
e	160	169
e	160	170
e	160	172
e	160	174
e	160	176
e	160	178
e	160	179
e	160	180
e	160	181
e	160	183
e	160	185
e	160	186
e	160	188
e	160	189
e	160	191
e	160	192
e	160	193
e	160	194
e	160	195
e	160	197
e	160	199
e	160	200
e	161	162
e	161	163
e	161	164
e	161	167
e	161	168
e	161	170
e	161	171
e	161	173
e	161	174
e	161	175
e	161	176
e	161	177
e	161	179
e	161	182
e	161	183
e	161	188
e	161	189
e	161	190
e	161	192
e	161	195
e	161	196
e	161	199
e	162	163
e	162	168
e	162	171
e	162	172
e	162	173
e	162	174
e	162	175
e	162	179
e	162	182
e	162	185
e	162	186
e	162	187
e	162	188
e	162	190
e	162	191
